Name;First_Name;Profits
Fischer;Noël;1079700.5
Levy;Éric;1079403.05
Perrot;Franck;1079360.3
Lombard;Martine;1079183.0
Dubois;Martine;1079151.85
Diallo;Océane;1079129.3
Dupre;Martine;1079092.25
Jacques;Catherine;1078688.35
Dufour;Margaud;1078635.35
Texier;Franck;1078517.25
Leveque;Diane;1078181.95
Huet;Anastasie;1078150.05
Dumont;Aimée;1078058.65
Baudry;Thibaut;1078003.4
Lucas;Émilie;1077951.05
Vidal;Philippe;1077948.1
Pineau;Amélie;1077930.5
Prevost;Nathalie;1077790.75
Bourdon;Capucine;1077660.7
Boulay;Alex;1077614.55
Masse;Eugène;1077594.6
Leclerc;Arthur;1077567.3
Bertin;Patricia;1077549.4
Traore;Mathilde;1077390.25
Chartier;Christelle;1077204.85
Ferrand;Pierre;1076953.15
Raymond;Marie;1076942.1
Bertrand;Pierre;1076547.3
Labbe;Marguerite;1076518.8
Descamps;Célina;1076248.65
Guillet;Suzanne;1075980.45
Pierre;Victoire;1075957.65
Bruneau;Anne;1075814.2
Lopes;Édouard;1075806.5
Joseph;Nathalie;1075775.2
Collet;Claire;1075322.0
Moulin;Isabelle;1075284.05
Salmon;Alexandrie;1075216.25
Pages;Christelle;1075074.4
Delaunay;Monique;1074957.6
Morel;Alexandre;1074925.25
Hoarau;Josette;1074918.55
Philippe;Mathilde;1074913.5
Boyer;Laurent;1074784.7
Lacroix;Zoé;1074610.9
De Sousa;Odette;1074493.5
Pottier;Christelle;1074460.75
Picard;Thibaut;1074458.55
Chauvin;Martin;1074433.25
Gomez;Bernadette;1074365.75
Louis;Éric;1074231.4
Blondel;Julie;1074230.45
Gregoire;Honoré;1074196.2
Klein;Jules;1073790.45
Joubert;Bernadette;1073574.35
Fournier;Clémence;1073571.75
Pichon;Danielle;1073437.25
Fontaine;Noël;1073411.6
Fleury;Andrée;1073251.15
Jacquet;Laurence;1073182.1
Navarro;Guy;1073066.0
Meunier;Pauline;1072802.5
Lemonnier;Alexandre;1072791.75
Bourdon;Marguerite;1072758.15
Moulin;Adrien;1072707.35
Daniel;Maryse;1072697.15
Dupuy;Georges;1072692.3
Bonnin;Éric;1072394.15
Lecomte;Anastasie;1072359.25
Simon;Monique;1072353.3
Dos Santos;Jeannine;1072347.0
Lelievre;William;1072339.9
Da Silva;Tristan;1072218.35
Garcia;Gérard;1071975.65
Pottier;Monique;1071915.45
Gillet;Vincent;1071895.7
Moreno;Charlotte;1071714.05
Lecomte;André;1071666.95
Boulay;Jacqueline;1071555.45
Guerin;Louis;1071545.3
Durand;Noémi;1071442.55
Bonnin;Thierry;1071374.45
Maillard;Honoré;1071360.1
Arnaud;Gérard;1071234.4
Gay;Astrid;1071191.05
Nicolas;Roger;1071174.35
Barthelemy;Cécile;1071123.4
Philippe;Laetitia;1070901.15
Neveu;Amélie;1070899.75
Pottier;Timothée;1070494.25
Jean;Marie;1070404.55
Maillard;Laetitia;1070348.45
Martineau;Amélie;1070295.45
Bazin;Clémence;1070263.7
Buisson;Anastasie;1070214.0
Lefort;Luc;1070151.7
Grondin;Lucy;1070128.45
Dumont;Stéphane;1070099.45
Paul;Alain;1070097.95
Picard;Adrien;1070041.3
Cohen;Sophie;1070005.15
Lagarde;Julien;1069974.0
Perrier;Arnaude;1069778.15
Chartier;Simone;1069771.2
Mary;Tristan;1069704.2
Jacquot;Thierry;1069580.4
Millet;Thierry;1069522.7
Gauthier;Guy;1069481.45
Imbert;Margaux;1069312.2
Monnier;Denis;1069229.15
Philippe;Marcel;1069212.45
Louis;Bertrand;1069065.35
Maury;Frédéric;1069047.25
Carre;Gabriel;1069008.15
Navarro;Étienne;1068873.3
Richard;Margaux;1068747.7
Bertrand;Mathilde;1068707.6
Germain;Martine;1068679.45
Normand;Guy;1068596.7
Godard;Thomas;1068506.0
Ollivier;Marie;1068357.45
Sanchez;Léon;1068268.4
Devaux;Michelle;1068239.3
Bousquet;Susan;1068225.35
Henry;Jérôme;1068162.0
Rousseau;Olivie;1068069.25
Hernandez;Daniel;1067996.95
Bigot;Gabriel;1067995.15
Bourdon;Margaud;1067823.1
Lefort;Simone;1067797.4
Imbert;Marianne;1067795.25
Toussaint;Augustin;1067707.55
Godard;Alix;1067605.25
Marechal;Andrée;1067567.7
Vincent;Michelle;1067525.75
Rey;Patrick;1067520.55
Da Silva;Olivie;1067473.55
Auger;Dorothée;1067269.2
Lebrun;Margaud;1066943.45
Baron;Philippine;1066791.9
Blin;Michelle;1066787.3
Mahe;Emmanuel;1066676.6
Pages;Hugues;1066562.75
Pons;daisy;1066475.0
Bousquet;Clémence;1066473.7
Bruneau;Timothée;1066108.1
David;Christine;1066089.35
Blanchet;David;1066046.15
Dumas;Maryse;1065981.3
Jean;Hugues;1065973.95
Lebreton;Marine;1065943.6
Garnier;Guillaume;1065817.9
Mace;Susan;1065718.95
Lagarde;Diane;1065677.55
Marin;Alain;1065655.8
Faivre;Matthieu;1065556.5
Bernard;Benoît;1065504.35
Carlier;Marie;1065365.6
Lebon;Frédéric;1065312.2
Fouquet;Laetitia;1065291.55
Dos Santos;Xavier;1065269.15
Loiseau;Lucas;1065252.45
Diallo;Michelle;1065208.75
Bonneau;Anastasie;1065207.2
Caron;daisy;1065202.75
Diaz;Édouard;1065194.3
Letellier;Célina;1065175.55
Dufour;Lucie;1064987.65
Collet;Claude;1064956.2
Carre;Maurice;1064858.35
Perez;Thérèse;1064850.45
Bazin;Monique;1064601.05
Marin;Alexandre;1064389.55
Labbe;Margaux;1064245.7
Martinez;René;1064239.45
Joly;Éléonore;1064149.0
Parent;Marguerite;1064090.65
Pineau;Gilbert;1064025.85
Lagarde;Jeanne;1064008.5
Deschamps;Daniel;1063985.1
Lacombe;Aimée;1063978.75
Barbier;Timothée;1063936.7
De Oliveira;Odette;1063908.1
Pineau;François;1063836.65
Meyer;Astrid;1063788.85
Tanguy;Éléonore;1063761.65
Thomas;Roland;1063737.5
Vidal;Hugues;1063547.2
Leroy;David;1063505.15
Teixeira;Marc;1063471.35
Mary;Julie;1063468.35
Faivre;Pénélope;1063439.95
Duval;Adrien;1063346.8
Giraud;Gilbert;1063345.85
Moreno;Margaux;1063112.5
Rossi;Nicolas;1063088.5
Gilles;Arthur;1062844.55
Herve;Louis;1062844.2
Michaud;Patrick;1062806.3
Lamy;Adèle;1062776.8
Bodin;Frédéric;1062723.95
Bonneau;Martin;1062613.7
Letellier;Pierre;1062560.8
Bertrand;Julien;1062549.55
Voisin;Alexandrie;1062540.05
Nicolas;Alain;1062467.35
Martel;Margaret;1062338.95
Gautier;Julien;1062315.6
Lemaitre;Geneviève;1062306.85
Meyer;Margot;1062306.7
Blanchard;Christiane;1062209.15
Pelletier;Bertrand;1062103.75
Boutin;Arnaude;1062048.6
Foucher;René;1061938.15
Dijoux;Denis;1061782.4
Pages;Édouard;1061770.95
Perret;Jeanne;1061757.1
Faivre;Jeanne;1061576.9
Chretien;Nathalie;1061342.25
Garnier;Laurence;1061152.55
Legros;Christiane;1060941.4
Pierre;Mathilde;1060828.8
Prevost;Anaïs;1060745.6
Moreau;Julie;1060665.7
Faure;Isabelle;1060613.35
Sauvage;Renée;1060555.5
Millet;Chantal;1060492.85
Perrier;Marc;1060353.5
Leroux;Marcel;1060335.8
Gauthier;Robert;1060244.15
Berger;Thibault;1060238.55
Bigot;Margot;1060197.3
Martinez;Françoise;1060035.2
Garcia;Marcel;1059939.3
Pasquier;Antoinette;1059923.15
Blondel;Marcel;1059876.05
Auger;Geneviève;1059841.9
Dupuis;Geneviève;1059830.5
Dupre;Virginie;1059634.2
Lelievre;Valentine;1059597.45
Hamon;Thibault;1059477.9
Marchal;Étienne;1059471.8
Jacquot;Louis;1059237.75
Vallee;Antoinette;1059178.75
Leroux;Raymond;1059090.45
Joubert;Michelle;1059082.75
Louis;Charles;1058817.05
Guillaume;Alexandria;1058683.1
Berthelot;Denis;1058596.55
Bernard;Auguste;1058592.05
Monnier;Richard;1058530.55
Guyot;Christine;1058511.5
Diaz;Aimé;1058277.15
Bailly;Aurore;1058164.85
Godard;Aurore;1058142.2
Guillou;Noémi;1057934.55
Pages;Alexandre;1057805.25
Ferreira;Jean;1057509.35
Herve;Laure;1057232.15
Lambert;Geneviève;1057232.1
Lecomte;Adrienne;1057193.9
Salmon;Inès;1057092.15
Nguyen;Zoé;1056848.25
Foucher;Laurent;1056833.3
Mahe;Gilbert;1056804.65
Jacquet;Alexandre;1056644.2
Gerard;Diane;1056626.35
Labbe;Auguste;1056493.45
Laurent;Élise;1056217.8
Lefebvre;Adélaïde;1056197.55
Petitjean;Jean;1056100.45
Lemoine;Martine;1056083.75
Faure;Tristan;1055889.35
Rocher;Denise;1055753.45
Sanchez;Agathe;1055614.4
Lemaitre;Robert;1055487.8
Guillaume;Julie;1055403.4
Mahe;Pauline;1055278.15
Pottier;Alfred;1055209.45
Mahe;Christelle;1055194.45
Huet;Manon;1054916.45
Wagner;Margaux;1054858.95
Paul;Philippine;1054704.4
Auger;Zacharie;1054700.0
Joseph;Lucas;1054667.3
Moreno;Michelle;1054585.5
Loiseau;Louise;1054582.95
Peron;Alfred;1054550.2
Chretien;Alain;1054462.45
Vidal;Josette;1054326.35
Normand;Danielle;1054253.1
Rodrigues;Henri;1054078.05
Joubert;Thibaut;1054040.35
Simon;Julie;1053980.65
Ledoux;Hortense;1053969.3
Berger;Adrien;1053941.1
Roche;Amélie;1053655.15
Delahaye;Marc;1053583.6
Monnier;François;1053535.35
Lebon;Robert;1053253.2
Moulin;Suzanne;1053225.45
Poirier;Suzanne;1053048.7
Lelievre;Adrien;1052953.8
Peltier;Maurice;1052734.65
Blin;Hortense;1052709.95
Marchal;Aurélie;1052639.95
Chauvin;Christiane;1052602.25
Martinez;Chantal;1052417.25
Potier;Georges;1052325.2
Picard;Philippe;1052325.15
Gimenez;Emmanuelle;1052304.6
Lemaitre;Daniel;1052258.8
Mace;Astrid;1052232.5
Bonneau;Benjamin;1052221.3
Petit;Jean;1052201.55
Petit;Emmanuel;1052167.5
Dijoux;Emmanuel;1052148.6
Rousset;Alix;1052124.75
Barbe;Jules;1052111.55
Blanchet;Anastasie;1052070.5
Chretien;Virginie;1052019.6
Briand;Jeanne;1051961.25
Leconte;Emmanuelle;1051924.5
Verdier;Aimé;1051668.2
Laine;Pierre;1051625.7
Blanchet;Eugène;1051592.9
Delorme;Alphonse;1051518.75
Blanchard;Anastasie;1051401.75
Germain;Gilbert;1051334.8
Bousquet;Frédéric;1051311.3
Adam;François;1051215.5
Lopes;Yves;1051121.5
Leger;Brigitte;1051065.65
Chartier;Georges;1050806.95
Legrand;Arnaude;1050715.0
Pelletier;Élodie;1050471.85
Rey;Adélaïde;1050413.45
Joly;daisy;1050373.05
Descamps;Henriette;1050313.55
Rocher;Éléonore;1050271.1
Benoit;Aimé;1050244.85
Lejeune;Henriette;1050095.75
Coste;Alexandria;1050075.3
Imbert;Noémi;1050023.65
Huet;Vincent;1049663.35
Toussaint;Thibaut;1049476.05
Samson;Isabelle;1049404.75
Lefevre;Denise;1049319.0
Allain;Suzanne;1049275.5
Perrot;Alexandria;1049156.85
Hernandez;Luce;1049046.85
Humbert;Gilbert;1048948.4
Traore;Augustin;1048928.85
Thierry;Frédéric;1048806.15
Riviere;Danielle;1048763.9
Neveu;Isabelle;1048506.9
Michaud;Madeleine;1048478.85
Lefebvre;Claire;1048448.05
Guyot;Martin;1048295.9
Roger;Christiane;1048172.3
Payet;Margaud;1048089.35
Roche;René;1047940.75
Blanchet;Alex;1047909.05
Lamy;Hélène;1047878.95
Potier;Richard;1047644.85
Gautier;Thibaut;1047513.3
Vincent;Élise;1047473.3
Chevallier;Adèle;1047238.9
Normand;Lorraine;1047038.8
Marin;Véronique;1047031.05
Guillou;Anastasie;1047003.0
Allard;Nicole;1047000.7
Mendes;Franck;1046766.25
Arnaud;Georges;1046604.6
Lesage;Georges;1046511.2
Valette;Brigitte;1046431.1
Da Silva;Raymond;1046216.9
Loiseau;Élisabeth;1045786.5
Brun;Cécile;1045662.95
Bertrand;Édith;1045430.3
Roche;Simone;1045263.35
Carpentier;Marie;1045154.95
Guillon;Chantal;1045020.1
Gimenez;Michelle;1045006.35
Marques;William;1044989.75
Delorme;Renée;1044866.95
Ollivier;Simone;1044833.45
Parent;Olivier;1044783.95
Poirier;Richard;1044749.05
Samson;Arnaude;1044702.65
Marty;Benjamin;1044666.1
Picard;Valérie;1044593.7
Da Silva;Margaux;1044501.2
Roy;Colette;1044425.95
Vidal;Camille;1044410.85
Le Goff;Laurence;1044375.6
Roger;Joseph;1044307.5
Meyer;Gérard;1044228.2
Lelievre;Alice;1044158.3
Humbert;Yves;1044092.5
Benard;Louis;1044090.95
Da Silva;Guy;1043703.35
Cordier;Christine;1043666.05
Renaud;Andrée;1043639.45
Gomez;Geneviève;1043575.05
Hamel;Suzanne;1043276.4
Lesage;Nathalie;1043261.2
Jacquet;Josette;1043061.25
Gaillard;Marthe;1042897.95
Dos Santos;Patrick;1042825.6
Hebert;Théophile;1042782.95
Couturier;Marianne;1042554.05
Rodriguez;Noël;1042443.8
Albert;Arthur;1042365.25
Poirier;Anne;1042365.05
Nicolas;Vincent;1042269.85
Royer;Michelle;1042026.65
Fabre;Inès;1041929.85
Deschamps;Marine;1041680.35
Prevost;Paul;1041471.65
Peron;Richard;1041343.35
Pires;Marine;1041200.65
Fernandez;Inès;1040816.75
Jacquet;Zoé;1040730.1
Martinez;Léon;1040630.15
Blanchard;Charles;1040561.7
Perrier;Anne;1040506.85
Albert;André;1040336.35
Perrier;Timothée;1040244.75
Alexandre;Juliette;1040192.45
Begue;Isabelle;1039976.75
Charpentier;Olivier;1039950.15
Peron;Aurore;1039931.15
Moreno;Claudine;1039755.65
Garcia;Louis;1039631.25
Gallet;Gérard;1039531.05
Toussaint;Hugues;1039301.25
Aubert;Emmanuelle;1039267.0
Ledoux;Antoinette;1039167.6
Leblanc;Adélaïde;1039107.85
Reynaud;Véronique;1038940.75
Legros;Élise;1038864.05
Morel;Margaux;1038852.55
Lopez;Michèle;1038728.65
Roussel;Édith;1038594.8
Deschamps;Dominique;1038570.3
Laine;Odette;1038529.95
Lacombe;Alice;1038377.2
Normand;Emmanuelle;1038261.2
Diaz;Éric;1038033.15
Roy;Inès;1037799.3
Riviere;Michelle;1037721.75
Valette;Diane;1037687.45
Pereira;Christelle;1037436.25
Clement;Richard;1037358.55
Bazin;Richard;1037143.65
Costa;Augustin;1036992.6
Gaillard;Gérard;1036969.65
Lebrun;Stéphanie;1036861.75
Auger;Noémi;1036700.9
Leleu;Odette;1036537.85
Ramos;Paulette;1036521.7
Laporte;Andrée;1036438.55
Martins;Thierry;1036277.5
Jourdan;Isaac;1036180.65
Gallet;René;1036141.55
Delattre;Inès;1036117.7
Morin;Valentine;1036108.7
Grondin;Hortense;1036080.25
Mahe;Maurice;1036059.1
Roger;Dominique;1035873.05
Garnier;Noémi;1035869.15
Evrard;Édouard;1035754.25
Giraud;Isaac;1035581.3
Chauvet;Charlotte;1035200.55
Masson;André;1034824.3
Guilbert;Michelle;1034650.5
Menard;Clémence;1034641.85
Valentin;Franck;1034632.6
Ruiz;Antoine;1034521.4
Robin;Joseph;1034332.55
Gautier;Bernard;1034205.1
Perrot;Pauline;1034144.4
Grenier;Gérard;1034006.95
Boulay;Maurice;1033827.15
Faivre;Catherine;1033758.75
Vaillant;Élise;1033461.7
Gaudin;Louis;1033448.4
Guyot;Grégoire;1033421.55
Buisson;Christelle;1033416.2
Hubert;Léon;1033409.8
Fontaine;Nicole;1033367.4
Bailly;Cécile;1033165.3
Bouchet;Luce;1033038.25
Rey;Gilles;1032882.35
Albert;Gabrielle;1032815.9
De Sousa;Luce;1032657.55
Moreau;Xavier;1032615.4
Delannoy;Nathalie;1032583.25
Fontaine;Adélaïde;1032382.55
Dupre;Gérard;1032278.0
Laroche;Odette;1032181.65
Letellier;Julien;1032068.65
Seguin;Gabriel;1032001.7
Bodin;Charlotte;1031924.45
Marie;Nicolas;1031597.9
Langlois;Alice;1031595.45
Mathieu;Françoise;1031543.35
Cordier;Augustin;1031530.0
Thomas;Martin;1031511.85
Jacob;Constance;1031413.05
Coste;Denise;1031265.95
Brunel;Alexandrie;1030998.65
Lambert;Pauline;1030998.65
Lopes;Jacqueline;1030941.45
Rousset;Amélie;1030924.5
Chauvet;Philippine;1030521.1
Guillon;Anouk;1030495.15
Leveque;Brigitte;1030435.3
Raymond;Suzanne;1030416.1
Bertrand;Alexandrie;1030315.35
Loiseau;Aurélie;1030194.5
Leroux;Thomas;1030012.25
Mace;Amélie;1029992.35
Didier;Amélie;1029941.95
Rodriguez;Martin;1029893.35
Hubert;Alice;1029866.0
Chauvet;Lucie;1029626.6
Brunet;Anaïs;1029622.7
Jourdan;Olivie;1029616.0
Clement;Susanne;1029566.2
Guerin;Louis;1029332.95
Ollivier;Adrien;1029322.15
Coste;Guy;1029202.2
Colas;Anouk;1029088.05
Masson;Nicolas;1029062.85
Briand;Jérôme;1029033.5
Evrard;Maryse;1029020.25
Gallet;Alix;1028782.8
Simon;Paulette;1028669.0
Raynaud;Étienne;1028129.8
Gay;Dominique;1028113.85
Bailly;Alphonse;1028030.5
Gay;Jeannine;1027832.8
Raymond;Mathilde;1027614.85
Dumas;Joseph;1027439.4
Lebon;Anne;1027333.45
Charles;Lucas;1027099.55
Gillet;Benjamin;1026982.3
Berthelot;Victoire;1026803.45
Sanchez;Caroline;1026649.0
David;Pierre;1026607.45
Laroche;Lucas;1026548.8
Camus;Suzanne;1026363.1
Didier;Monique;1026338.8
Fournier;Agnès;1026141.8
Grenier;Olivier;1025537.5
Gallet;Marcel;1025499.85
Le Gall;Jérôme;1025253.2
Valentin;Virginie;1024921.85
Lagarde;Mathilde;1024910.65
Brun;Thérèse;1024820.05
Lenoir;Anouk;1024566.75
Dupre;Denis;1024503.4
Hamel;Franck;1024349.1
Bailly;Christophe;1024271.45
Bigot;Margaret;1024158.1
Navarro;Claudine;1024102.15
Caron;François;1023962.15
Mathieu;Hélène;1023857.1
Delannoy;Zacharie;1023751.55
Tessier;Thibault;1023662.6
Bourdon;Renée;1023460.1
Durand;Robert;1023017.55
Meunier;Éric;1022853.85
Rodrigues;Théophile;1022693.9
Besnard;Valérie;1022404.8
De Oliveira;Yves;1022404.65
Traore;Valérie;1022396.2
Albert;Laurence;1022369.45
Barbier;Vincent;1021667.2
Gautier;Isaac;1021660.5
Becker;Susanne;1021446.85
Roche;Frédérique;1021308.2
Godard;François;1020629.5
Remy;Yves;1020583.15
Ferrand;Roger;1020533.0
Boyer;Marianne;1020480.05
Valentin;Nathalie;1020447.25
Gimenez;Marc;1020446.65
Guerin;François;1020301.75
Wagner;Yves;1020247.25
Lesage;Juliette;1019765.25
Auger;Henriette;1019760.0
Garnier;Julie;1019648.6
Gonzalez;Jeanne;1019269.75
Mahe;Lucie;1019225.6
Daniel;Tristan;1019215.05
Allain;Odette;1018999.75
Mallet;Honoré;1018677.4
Marques;Camille;1018659.1
Nicolas;Claudine;1018321.6
Fabre;Inès;1018315.25
Gaillard;Antoine;1018314.75
Pires;Marguerite;1017997.4
Etienne;Émile;1017934.65
Lombard;Margot;1017462.8
Gilbert;Jean;1017395.65
Pereira;Franck;1017342.95
Marty;Marianne;1017282.95
Guibert;Jacqueline;1017101.55
Lejeune;Théodore;1017031.1
Roger;Eugène;1016982.4
Michel;Odette;1016980.35
Briand;Marcel;1016841.65
Duval;Émilie;1016822.2
De Oliveira;Christophe;1016762.25
Monnier;Marine;1016677.85
Denis;Hortense;1016450.95
Guyon;Lorraine;1016394.1
Gomez;Maurice;1016290.0
Allard;Charles;1016237.4
Maillot;Céline;1016208.45
Deschamps;Cécile;1016181.2
Barbe;Lucas;1016156.25
Adam;Timothée;1016120.1
Garcia;Antoinette;1016118.35
Letellier;Yves;1016116.0
Faure;Victor;1016101.7
Blot;Sabine;1015806.95
Imbert;Valentine;1015778.55
Thierry;Émilie;1015727.15
Da Costa;Juliette;1015671.55
Gros;Frédéric;1015444.75
Lamy;Tristan;1015432.55
Samson;Stéphanie;1014910.2
Navarro;Caroline;1014596.6
Voisin;Frédérique;1014286.05
Pires;Geneviève;1014270.05
Begue;Margaux;1014254.8
Neveu;Arthur;1014027.65
Colas;Louise;1014014.65
Lopes;Augustin;1013991.15
Guillot;Suzanne;1013905.1
Cohen;Marguerite;1013696.2
Adam;Marianne;1013543.25
Pages;Victor;1013506.9
Bodin;Lucie;1013503.8
Blanchet;Aurélie;1013221.2
Langlois;Cécile;1013137.0
Petit;Isaac;1013029.25
Delorme;Michel;1012936.4
Torres;Michel;1012771.15
Maillot;Gérard;1012669.7
Bertrand;Jean;1012445.45
Morvan;Alphonse;1012318.8
Boutin;Roger;1012289.7
Toussaint;Benjamin;1012017.95
Blondel;Emmanuelle;1012014.35
Bruneau;Constance;1011966.65
Gomez;Bertrand;1011619.55
Michel;Odette;1011522.25
Mallet;Marcelle;1011462.65
Bouvier;Sophie;1011419.9
Dias;Honoré;1011205.85
Valette;Philippe;1010713.05
Moulin;Christiane;1010654.85
Boyer;Constance;1010553.1
Martineau;Matthieu;1010380.4
Gomez;Daniel;1010200.95
Goncalves;Océane;1009939.75
Couturier;Suzanne;1009804.65
Collin;Denise;1009552.45
Remy;Isaac;1009334.35
Rossi;daisy;1009091.35
Peron;Jean;1009089.95
Paris;Daniel;1008998.7
Tanguy;Émilie;1008885.75
Lombard;Hélène;1008865.25
Remy;Guillaume;1008864.5
Besnard;Josette;1008863.5
Caron;Joseph;1008702.6
Besson;Gilles;1008450.55
Charrier;Nath;1008195.35
Clerc;Maurice;1007750.85
Daniel;Rémy;1007581.05
Pierre;Tristan;1007533.3
Charrier;Margaud;1007405.6
Mahe;Aimé;1007364.55
Guibert;Françoise;1006807.65
Benoit;Antoine;1006738.3
Le Goff;Charlotte;1006729.65
Verdier;Olivie;1006679.1
Alexandre;Laurent;1006442.15
Seguin;Philippine;1006280.65
Guillet;Thibaut;1006248.85
Marin;Théodore;1006159.75
Lopes;Emmanuel;1005941.45
Lemaire;André;1005762.4
Goncalves;Jules;1005756.65
Coste;Émile;1005680.6
Blot;Victoire;1005619.85
Briand;Claudine;1005480.3
Marion;Eugène;1005346.45
Jacob;Astrid;1005322.15
Millet;Aimée;1005048.9
Vasseur;Cécile;1004855.35
Morvan;Pauline;1004352.85
Mathieu;Nicolas;1004085.75
Mace;Eugène;1002929.4
Bouvet;Marthe;1002852.55
Prevost;Thierry;1002842.75
Jacob;Noël;1002721.5
Gros;Bertrand;1002669.5
Valentin;Raymond;1002392.2
Dupuy;Grégoire;1002318.0
Rodrigues;Suzanne;1001736.3
Bouvier;Alain;1001680.5
Prevost;Inès;1001675.9
Carre;Jérôme;1001658.65
Colin;Vincent;1001429.85
Moreno;Adrienne;1001369.05
Dumas;Léon;1000955.95
Imbert;Jean;1000561.15
Roux;Thibault;1000254.15
Maurice;Édouard;1000147.15
Bernier;Joséphine;999950.0
Pascal;Joseph;999932.3
Rodriguez;David;999909.4
Peron;Chantal;999788.55
Roche;Grégoire;999607.45
Lambert;Sylvie;999379.85
Riviere;Suzanne;999126.35
Martin;Arnaude;998968.5
Valentin;Jeanne;998932.1
Rodrigues;Camille;998914.3
Joubert;Augustin;998359.1
Maillot;Daniel;998198.35
Colin;Philippine;998016.55
Vasseur;Marguerite;997964.7
Bertin;Maggie;997914.85
Lelievre;Denise;997832.9
Lejeune;Françoise;997814.25
Valentin;Isabelle;997600.8
Maury;Laurence;997515.9
Lemoine;Danielle;997491.8
Martinez;René;996997.65
Fouquet;André;996938.1
Joseph;Robert;996742.1
Tanguy;Denis;996537.95
Faure;Charles;996491.2
Roussel;Cécile;996372.6
Dupre;René;996319.8
Dupuis;Amélie;995240.35
Descamps;Michel;995115.95
Camus;Roger;995114.35
Lamy;Alexandre;994576.45
Bertrand;Marcelle;993984.65
Leduc;David;993866.2
Lefebvre;Raymond;993064.8
Courtois;Claude;992795.6
Giraud;Olivier;992779.75
Marques;Gabrielle;992676.75
Lambert;Thibault;992512.45
Hoareau;Jean;992351.25
Delmas;Céline;992273.4
Becker;Xavier;992144.75
Vincent;Patrick;991978.0
Deschamps;Antoinette;991608.1
Marchal;Honoré;991552.8
Pascal;Patrick;991127.6
Gautier;Sabine;991056.4
Bonnin;Lucas;991032.45
Lacombe;Océane;990606.45
Mendes;Sylvie;990581.9
Besson;Gérard;990414.3
Alves;Martine;990411.85
Carlier;René;990397.6
Langlois;Nicole;990367.1
Chartier;Isabelle;990123.15
Etienne;Philippine;989949.3
Thibault;Chantal;989880.8
Raynaud;Margaux;989638.45
Lambert;Chantal;989292.55
Faivre;Bernard;989266.05
Lemoine;Roland;989209.2
Chauveau;Juliette;989036.3
Martin;Nicolas;988959.15
Nicolas;Gabrielle;988740.05
Fabre;Bernadette;988682.7
Diallo;Anne;988557.45
Courtois;daisy;988357.35
Riviere;Maurice;988230.8
Boucher;Audrey;987885.8
Guillon;Nath;987710.75
Marchand;Franck;987684.15
Bailly;Isaac;987503.7
Guerin;Margaret;987417.85
Lejeune;Sylvie;987413.5
Noel;Christelle;987153.95
Moreno;Célina;987001.5
Valentin;René;986995.25
Bodin;René;986781.2
Sauvage;Amélie;986415.75
Besnard;Emmanuelle;986364.3
Charles;Michel;986354.35
Gonzalez;Marguerite;986330.95
Paul;Lucas;986303.3
Laroche;Xavier;986295.5
Bouvet;Nathalie;986281.05
Richard;Charles;986059.2
Hamel;Thibaut;986043.35
Maillot;Gabrielle;985576.7
Prevost;Victoire;985352.35
Caron;Jacqueline;984961.05
Lambert;René;984596.8
Marchal;Lorraine;984552.6
Dias;Julien;984544.85
Leger;Margot;984433.6
Buisson;Valentine;984038.9
Martinez;Colette;984016.35
Langlois;Aimée;983601.7
Verdier;Maggie;983588.05
Diaz;Gilbert;983470.2
David;Georges;983316.5
Bonnet;Victoire;983309.65
Pierre;Lucy;983202.15
Berger;Théophile;983102.45
Collin;Georges;983086.85
Pages;Margot;982706.8
Brunet;Célina;982538.5
Masse;Laurent;982277.4
Cousin;Alix;982232.5
Chartier;Susan;982133.45
Le Goff;Thibaut;982102.75
Morel;Théodore;982056.9
Prevost;Théophile;981868.8
Jacques;Julien;981846.95
Robin;Marguerite;981729.4
Carlier;Louise;981711.4
Schneider;Xavier;981634.2
Colin;Céline;981623.0
Guillet;Suzanne;981510.2
Gallet;Laetitia;981384.3
Paul;Louis;981312.45
Francois;Hugues;981146.2
Leroy;Amélie;981114.3
Berthelot;François;981060.0
Potier;Élise;980957.45
Renault;Richard;980831.8
Hardy;Sébastien;980684.85
Guichard;Marianne;980445.9
Julien;Vincent;979503.75
Chauveau;Frédérique;978687.45
Gimenez;Rémy;978647.7
Gros;Guillaume;978550.05
Marechal;Olivie;978491.55
Gomes;Émile;978397.75
Dupre;Luce;978119.0
Giraud;Aimée;977782.1
Joseph;Adélaïde;977739.2
Besson;Honoré;977731.3
Morvan;Xavier;977693.1
Besnard;Élise;977451.7
Germain;Vincent;977408.5
Martineau;Alexandrie;977199.2
Gerard;Céline;976863.5
